"title","Street Tree Planting"
"copyright","Copyright (c) 2022 NYC Department of Parks and Recreation"
"link","http://nyc.gov/parks/treework"
"description","NYC Department of Parks and Recreation"
"language","en-us"
"lastBuildDate","2022-08-15 00:49:46"
"note","The raw data contained here may be displayed differently than what appears on the Tree Work Hub reports at nyc.gov/parks/treework, due to post-processing of the data to make it readable for the web (e.g. updated addresses, entries not displayed due to missing addresses, reformatted dates, etc.)."
"lng","lat","Borough","ZipCode","BuildingNumber","StreetName","FiscalYear","PlantingSpaceID","CommunityBoard","PlantingSeason","CityCouncil","TreeID","WOId","WOStatus","CompletedDate"
" -73.97398761","40.64153373","Brooklyn","11218","320","OCEAN PARKWAY","0","1218734","312","05/31/2022","39","12787670","14195740","Completed","2022-04-20 00:00:00"
" -73.97397203","40.64145169","Brooklyn","11218","","Ocean Parkway Malls","0","1218735","312","05/31/2022","39","12787671","14195737","Completed","2022-04-20 00:00:00"
" -73.97377545","40.64035650","Brooklyn","11218","360","OCEAN PARKWAY","0","6226838","312","05/31/2022","39","12788135","14195745","Completed","2022-04-20 00:00:00"
" -73.97370703","40.64004354","Brooklyn","11218","370","OCEAN PARKWAY","0","1218748","312","05/31/2022","39","12787672","14195734","Completed","2022-04-20 00:00:00"
" -73.97369444","40.63993757","Brooklyn","11218","370","OCEAN PKWY","0","8256333","312","05/31/2022","39","12787674","14195735","Completed","2022-04-20 00:00:00"
" -73.98665922","40.77094327","Manhattan","10023","175","WEST 60 STREET","0","8228104","107","05/31/2022","3","12790318","13914865","Completed","2022-01-13 00:00:00"
" -73.88778844","40.82618501","Bronx","10459","1094","LONGFELLOW AVENUE","0","7910144","202","05/31/2022","17","0","13148022","Not Completed",""
" -73.89714330","40.83788107","Bronx","0","0","CROTONA AVENUE","0","3894244","203","05/31/2022","0","0","13442260","Not Completed",""
" -73.92225710","40.80500298","Bronx","10454","133","BROWN PLACE","0","7858516","201","05/31/2022","8","0","13286109","Not Completed",""
" -73.92465155","40.82785661","Bronx","10452","878","GERARD AVENUE","0","3657119","204","05/31/2022","8","3367882","15233578","Completed","2022-05-24 00:00:00"
" -73.97361348","40.63955021","Brooklyn","11218","","Ocean Parkway Malls","0","1218751","312","05/31/2022","39","12793689","14195742","Completed","2022-04-21 00:00:00"
" -73.97351870","40.63905036","Brooklyn","11218","402","OCEAN PARKWAY","0","1218756","312","05/31/2022","39","12794090","14196624","Completed","2022-04-21 00:00:00"
" -73.97339910","40.63893205","Brooklyn","11218","","Ocean Parkway Malls","0","1218834","312","05/31/2022","39","12794096","14239600","Completed","2022-04-21 00:00:00"
" -73.97330081","40.63794095","Brooklyn","11218","430","OCEAN PARKWAY","0","1219063","312","05/31/2022","39","12793690","14196631","Completed","2022-04-21 00:00:00"
" -73.97328501","40.63785561","Brooklyn","11218","438","OCEAN PARKWAY","0","1219062","312","05/31/2022","39","12794097","14196625","Completed","2022-04-21 00:00:00"
" -73.97319434","40.63784617","Brooklyn","11218","438","OCEAN PARKWAY","0","1219046","312","05/31/2022","39","12794098","14239997","Completed","2022-04-21 00:00:00"
" -73.97326992","40.63777407","Brooklyn","11218","438","OCEAN PARKWAY","0","1219061","312","05/31/2022","39","12793691","14196626","Completed","2022-04-21 00:00:00"
" -73.97325463","40.63769145","Brooklyn","11218","","Ocean Parkway Malls","0","1219060","312","05/31/2022","39","12794099","14196623","Completed","2022-04-21 00:00:00"
" -73.97317877","40.63728158","Brooklyn","11218","462","OCEAN PARKWAY","0","1219058","312","05/31/2022","39","12793692","14196628","Completed","2022-04-21 00:00:00"
" -73.97313260","40.63703208","Brooklyn","11218","","Ocean Parkway Malls","0","1219056","312","05/31/2022","39","12793693","14196722","Completed","2022-04-21 00:00:00"
" -73.97310171","40.63686520","Brooklyn","11218","480","OCEAN PARKWAY","0","1219055","312","05/31/2022","39","12793694","14196717","Completed","2022-04-21 00:00:00"
" -73.97306992","40.63669343","Brooklyn","11218","488","OCEAN PARKWAY","0","1219053","312","05/31/2022","39","12794101","14196716","Completed","2022-04-21 00:00:00"
" -73.97272067","40.63534510","Brooklyn","11218","540","OCEAN PARKWAY","0","1218896","312","05/31/2022","39","12793695","14239994","Completed","2022-04-21 00:00:00"
" -73.84892640","40.90555349","Bronx","10470","4770","WHITE PLAINS ROAD","0","5201771","212","05/31/2022","11","5780083","17544167","Not Completed",""
" -73.84902997","40.90558102","Bronx","10470","4770","WHITE PLAINS ROAD","0","5201772","212","05/31/2022","11","11318062","17544169","Not Completed",""
" -73.98816808","40.77648925","Manhattan","10023","303","WEST  66 STREET","0","2320318","107","05/31/2022","6","2123567","13889638","Not Completed",""
" -73.90916655","40.88530726","Bronx","10463","540","WEST 235 STREET","0","714437","208","05/31/2022","11","580638","14087063","Not Completed",""
" -73.97264641","40.63448080","Brooklyn","11218","550","OCEAN PARKWAY","0","1218848","312","05/31/2022","39","12797732","14196720","Completed","2022-04-22 00:00:00"
" -73.97241193","40.63371567","Brooklyn","11218","","Ocean Parkway Malls","0","1218904","312","05/31/2022","44","12796817","14247747","Completed","2022-04-22 00:00:00"
" -73.97245702","40.63347276","Brooklyn","11218","602","OCEAN PARKWAY","0","1218841","314","05/31/2022","44","12797734","14196719","Completed","2022-04-22 00:00:00"
" -73.97201623","40.63164549","Brooklyn","11230","","Ocean Parkway Malls","0","1218775","314","05/31/2022","44","12797737","14247756","Completed","2022-04-22 00:00:00"
" -73.97192044","40.63112145","Brooklyn","11230","","Ocean Parkway Malls","0","1218648","314","05/31/2022","44","12799838","14247746","Completed","2022-04-22 00:00:00"
" -73.97176475","40.63029323","Brooklyn","11230","","Ocean Parkway Malls","0","722452","314","05/31/2022","44","12796819","14247741","Completed","2022-04-22 00:00:00"
" -73.97164514","40.62968280","Brooklyn","11230","","Ocean Parkway Malls","0","722527","314","05/31/2022","44","12797740","14247752","Completed","2022-04-22 00:00:00"
" -73.97144033","40.62860851","Brooklyn","11230","820","OCEAN PARKWAY","0","722514","314","05/31/2022","44","12796821","14247751","Completed","2022-04-22 00:00:00"
" -73.97142417","40.62852376","Brooklyn","11230","820","OCEAN PARKWAY","0","722513","314","05/31/2022","44","12796822","14247743","Completed","2022-04-22 00:00:00"
" -73.97173819","40.63015749","Brooklyn","11230","742","OCEAN PARKWAY","0","722450","314","05/31/2022","44","12802470","17280077","Completed","2022-04-25 00:00:00"
" -73.97130841","40.62739192","Brooklyn","11230","870","OCEAN PARKWAY","0","727215","312","05/31/2022","44","12802473","14197877","Completed","2022-04-25 00:00:00"
" -73.97117750","40.62720270","Brooklyn","11230","870","OCEAN PARKWAY","0","727218","312","05/31/2022","44","12802044","14240457","Completed","2022-04-25 00:00:00"
" -73.97110061","40.62679684","Brooklyn","11230","870","OCEAN PKWY","0","727221","312","05/31/2022","44","12802045","14240458","Completed","2022-04-25 00:00:00"
" -73.94441304","40.82797157","Manhattan","10031","466","WEST 150 STREET","0","296083","109","05/31/2022","7","12803763","18266800","Not Completed",""
" -73.97078509","40.62466205","Brooklyn","11230","1000","OCEAN PARKWAY","0","719551","312","05/31/2022","44","12803305","14197882","Completed","2022-04-25 00:00:00"
" -73.97073967","40.62441635","Brooklyn","11230","1000","OCEAN PARKWAY","0","719554","312","05/31/2022","44","12803306","14197881","Completed","2022-04-25 00:00:00"
" -73.97059138","40.62362861","Brooklyn","11230","","Ocean Parkway Malls","0","721707","312","05/31/2022","44","12804574","14197879","Completed","2022-04-25 00:00:00"
" -73.97041999","40.62272702","Brooklyn","11230","1036","OCEAN PARKWAY","0","721716","312","05/31/2022","44","12803307","14197878","Completed","2022-04-25 00:00:00"
" -73.97038881","40.62256294","Brooklyn","11230","","Ocean Parkway Malls","0","721718","312","05/31/2022","44","12804183","14199664","Completed","2022-04-25 00:00:00"
" -73.96999223","40.62097911","Brooklyn","11230","1119","OCEAN PARKWAY","0","721882","312","05/31/2022","44","12804184","14240463","Completed","2022-04-25 00:00:00"
" -73.97004135","40.62073505","Brooklyn","11230","","Ocean Parkway Malls","0","721739","312","05/31/2022","44","12804185","14235865","Completed","2022-04-25 00:00:00"
" -73.96996328","40.62032432","Brooklyn","11230","1170","OCEAN PARKWAY","0","721744","312","05/31/2022","44","12804186","14235872","Completed","2022-04-25 00:00:00"
" -73.96918146","40.61671051","Brooklyn","11230","1308","OCEAN PARKWAY","0","720984","312","05/31/2022","44","12804189","14240480","Completed","2022-04-25 00:00:00"
" -73.94502929","40.82856556","Manhattan","10031","1833","AMSTERDAM AVENUE","0","722778","109","05/31/2022","7","588979","18264129","Not Completed",""
" -73.94266189","40.82897597","Manhattan","10031","847","ST NICHOLAS AVENUE","0","8228105","109","05/31/2022","7","12137975","13915636","Completed","2021-11-19 00:00:00"
" -73.96957918","40.61879295","Brooklyn","11230","1222","OCEAN PARKWAY","0","4021398","312","05/31/2022","44","12808658","14240493","Completed","2022-04-26 00:00:00"
" -73.96900450","40.61527032","Brooklyn","11230","","Ocean Parkway Malls","0","720960","312","05/31/2022","44","12808660","17280069","Completed","2022-04-26 00:00:00"
" -73.96889013","40.61518122","Brooklyn","11230","","Ocean Parkway Malls","0","720999","312","05/31/2022","44","12807773","14240487","Completed","2022-04-26 00:00:00"
" -73.96869281","40.61415141","Brooklyn","11230","1420","OCEAN PARKWAY","0","715757","312","05/31/2022","44","12807775","14240490","Completed","2022-04-26 00:00:00"
" -73.73179505","40.71302223","Queens","11429","101-26","222 STREET","0","6280267","413","05/31/2022","27","12807777","8920131","Completed","2022-04-14 00:00:00"
" -73.74202497","40.70974982","Queens","11429","109-16","216 STREET","0","6693760","413","05/31/2022","27","12807778","15279294","Completed","2022-04-14 00:00:00"
" -73.73907610","40.70747712","Queens","11429","110-30","SPRINGFIELD BOULEVARD","0","5434638","413","05/31/2022","27","12808662","6525312","Completed","2022-04-14 00:00:00"
" -73.72999410","40.70096376","Queens","11411","227-11","114 ROAD","0","6308094","413","05/31/2022","27","12808663","9049459","Completed","2022-04-14 00:00:00"
" -73.73869040","40.70109252","Queens","11411","217-34","114 ROAD","0","5723973","413","05/31/2022","27","12808664","7278845","Completed","2022-04-14 00:00:00"
" -73.72958555","40.69994424","Queens","11411","227-22","114 DRIVE","0","6308095","413","05/31/2022","27","12807779","9049461","Completed","2022-04-14 00:00:00"
" -73.72955873","40.69999600","Queens","11411","227-22","114 DRIVE","0","6308096","413","05/31/2022","27","12807780","9049462","Completed","2022-04-14 00:00:00"
" -73.72964799","40.70008407","Queens","11411","227-22","114 DRIVE","0","6308097","413","05/31/2022","27","12808665","9049463","Completed","2022-04-14 00:00:00"
" -73.72977259","40.70008782","Queens","11411","227-22","114 DRIVE","0","4421885","413","05/31/2022","27","12807781","9049464","Completed","2022-04-14 00:00:00"
" -73.72952382","40.70166277","Queens","11411","227-23","114 AVENUE","0","5723957","413","05/31/2022","27","12807782","7268440","Completed","2022-04-14 00:00:00"
" -73.72800376","40.70012730","Queens","11411","228-39","114 DRIVE","0","4437039","413","05/31/2022","27","12807783","9049460","Completed","2022-04-14 00:00:00"
" -73.72737141","40.68652560","Queens","11411","119-29","237 STREET","0","5434629","413","05/31/2022","27","12807784","6525304","Completed","2022-04-14 00:00:00"
" -73.73112927","40.67960986","Queens","11422","236-05","130 AVENUE","0","5445465","413","05/31/2022","31","12807785","6557145","Completed","2022-04-14 00:00:00"
" -73.73093704","40.67955044","Queens","11422","236-11","130 AVENUE","0","5445466","413","05/31/2022","31","12808666","6557146","Completed","2022-04-14 00:00:00"
" -73.73091089","40.67943780","Queens","11422","236-12","130 AVENUE","0","5445467","413","05/31/2022","31","12808667","6557147","Completed","2022-04-14 00:00:00"
" -73.73170017","40.67967612","Queens","11422","235-16","130 AVENUE","0","5445476","413","05/31/2022","31","12808668","6557155","Completed","2022-04-14 00:00:00"
" -73.73175288","40.67979775","Queens","11422","235-11","130 AVENUE","0","5445460","413","05/31/2022","31","12808669","6557140","Completed","2022-04-14 00:00:00"
" -73.73197445","40.67976253","Queens","11422","235-08","130 AVENUE","0","5445477","413","05/31/2022","31","12808670","6557156","Completed","2022-04-14 00:00:00"
" -73.73192402","40.67984997","Queens","11422","235-07","130 AVENUE","0","5445459","413","05/31/2022","31","12807786","6557139","Completed","2022-04-14 00:00:00"
" -73.73206390","40.67989259","Queens","11422","235-03","130 AVENUE","0","5445458","413","05/31/2022","31","12807787","6557138","Completed","2022-04-14 00:00:00"
" -73.73246012","40.68000967","Queens","11422","234-19","130 AVENUE","0","5445456","413","05/31/2022","31","12807788","6557136","Completed","2022-04-14 00:00:00"
" -73.73250352","40.67991863","Queens","11422","234-20","130 AVENUE","0","5445484","413","05/31/2022","31","12808671","6557162","Completed","2022-04-14 00:00:00"
" -73.73243403","40.67968676","Queens","11422","234-20","130 AVENUE","0","5445481","413","05/31/2022","31","12807789","6557159","Completed","2022-04-14 00:00:00"
" -73.73237259","40.67978966","Queens","11422","234-20","130 AVENUE","0","5445483","413","05/31/2022","31","12808672","6557161","Completed","2022-04-14 00:00:00"
" -73.73239545","40.67974564","Queens","11422","234-20","130 AVENUE","0","5445482","413","05/31/2022","31","12808673","6557160","Completed","2022-04-14 00:00:00"
" -73.73263398","40.67996718","Queens","11422","234-16","130 AVENUE","0","5445485","413","05/31/2022","31","12809129","6557163","Completed","2022-04-14 00:00:00"
" -73.73298175","40.68006866","Queens","11422","234-08","130 AVENUE","0","5445488","413","05/31/2022","31","12808674","6557166","Completed","2022-04-14 00:00:00"
" -73.73288643","40.68003686","Queens","11422","234-08","130 AVENUE","0","5445487","413","05/31/2022","31","12808675","6557165","Completed","2022-04-14 00:00:00"
" -73.73276176","40.68010269","Queens","11422","234-09","130 AVENUE","0","5445455","413","05/31/2022","31","12807791","6557135","Completed","2022-04-14 00:00:00"
" -73.73301810","40.68037133","Queens","11422","234-03","130 AVENUE","0","5445454","413","05/31/2022","31","12807792","6557134","Completed","2022-04-14 00:00:00"
" -73.73315505","40.68036450","Queens","11422","233-15","130 AVENUE","0","5445452","413","05/31/2022","31","12809579","6557132","Completed","2022-04-14 00:00:00"
" -73.73332675","40.68027615","Queens","11422","233-015","130 AVENUE","0","5445453","413","05/31/2022","31","12808676","6557133","Completed","2022-04-14 00:00:00"
" -73.73354714","40.68034039","Queens","11422","233-09","130 AVENUE","0","5445451","413","05/31/2022","31","12807793","6557131","Completed","2022-04-14 00:00:00"
" -73.73354129","40.68023733","Queens","11422","233-14","130 AVENUE","0","5445489","413","05/31/2022","31","12807794","6557167","Completed","2022-04-14 00:00:00"
" -73.73368354","40.68027638","Queens","11422","233-10","130 AVENUE","0","5445490","413","05/31/2022","31","12807795","6557168","Completed","2022-04-14 00:00:00"
" -73.73383002","40.68042980","Queens","11422","233-03","130 AVENUE","0","5445450","413","05/31/2022","31","12809130","6557130","Completed","2022-04-14 00:00:00"
" -73.73375734","40.68040819","Queens","11422","233-03","130 AVENUE","0","5445449","413","05/31/2022","31","12808677","6557129","Completed","2022-04-14 00:00:00"
" -73.73385021","40.68066454","Queens","11422","233-03","130 AVENUE","0","5445447","413","05/31/2022","31","12807796","6557127","Completed","2022-04-14 00:00:00"
" -73.73430558","40.68046723","Queens","11413","232-16","130 AVENUE","0","5445494","413","05/31/2022","31","12808678","6557172","Completed","2022-04-14 00:00:00"
" -73.73423056","40.68044383","Queens","11413","232-16","130 AVENUE","0","5445493","413","05/31/2022","31","12808679","6557171","Completed","2022-04-14 00:00:00"
" -73.73456346","40.68054943","Queens","11413","232-08","130 AVENUE","0","5445495","413","05/31/2022","31","12807797","6557173","Completed","2022-04-14 00:00:00"
" -73.73433486","40.68058226","Queens","11413","232-11","130 AVENUE","0","5448804","413","05/31/2022","31","12807798","6565981","Completed","2022-04-14 00:00:00"
" -73.73395871","40.68072912","Queens","11413","232-15","130 AVENUE","0","5448807","413","05/31/2022","31","12808680","6565984","Completed","2022-04-14 00:00:00"
